#  E (eV)   dos(E)     Int dos(E) EFermi =  11.342 eV
  -1.933  0.2523E+01  0.2187E+02
  -1.923  0.2520E+01  0.2190E+02
  -1.913  0.2520E+01  0.2192E+02
  -1.903  0.2516E+01  0.2195E+02
  -1.893  0.2509E+01  0.2197E+02
  -1.883  0.2500E+01  0.2200E+02
  -1.873  0.2508E+01  0.2202E+02
  -1.863  0.2534E+01  0.2205E+02
  -1.853  0.2567E+01  0.2207E+02
  -1.843  0.2607E+01  0.2210E+02
  -1.833  0.2655E+01  0.2213E+02
  -1.823  0.2706E+01  0.2215E+02
  -1.813  0.2740E+01  0.2218E+02
  -1.803  0.2671E+01  0.2221E+02
  -1.793  0.2636E+01  0.2223E+02
  -1.783  0.2628E+01  0.2226E+02
  -1.773  0.2616E+01  0.2229E+02
  -1.763  0.2603E+01  0.2231E+02
  -1.753  0.2582E+01  0.2234E+02
  -1.743  0.2577E+01  0.2236E+02
  -1.733  0.2570E+01  0.2239E+02
  -1.723  0.2562E+01  0.2241E+02
  -1.713  0.2553E+01  0.2244E+02
  -1.703  0.2542E+01  0.2247E+02
  -1.693  0.2531E+01  0.2249E+02
  -1.683  0.2524E+01  0.2252E+02
  -1.673  0.2532E+01  0.2254E+02
  -1.663  0.2541E+01  0.2257E+02
  -1.653  0.2547E+01  0.2259E+02
  -1.643  0.2552E+01  0.2262E+02
  -1.633  0.2561E+01  0.2264E+02
  -1.623  0.2583E+01  0.2267E+02
  -1.613  0.2604E+01  0.2270E+02
  -1.603  0.2619E+01  0.2272E+02
  -1.593  0.2633E+01  0.2275E+02
  -1.583  0.2666E+01  0.2277E+02
  -1.573  0.2720E+01  0.2280E+02
  -1.563  0.2772E+01  0.2283E+02
  -1.553  0.2805E+01  0.2286E+02
  -1.543  0.2816E+01  0.2289E+02
  -1.533  0.2799E+01  0.2291E+02
  -1.523  0.2800E+01  0.2294E+02
  -1.513  0.2817E+01  0.2297E+02
  -1.503  0.2850E+01  0.2300E+02
  -1.493  0.3210E+01  0.2303E+02
  -1.483  0.3069E+01  0.2306E+02
  -1.473  0.3176E+01  0.2309E+02
  -1.463  0.3270E+01  0.2313E+02
  -1.453  0.3342E+01  0.2316E+02
  -1.443  0.3487E+01  0.2319E+02
  -1.433  0.3618E+01  0.2323E+02
  -1.423  0.3740E+01  0.2327E+02
  -1.413  0.3508E+01  0.2330E+02
  -1.403  0.3478E+01  0.2334E+02
  -1.393  0.3388E+01  0.2337E+02
  -1.383  0.3259E+01  0.2340E+02
  -1.373  0.3111E+01  0.2343E+02
  -1.363  0.2901E+01  0.2346E+02
  -1.353  0.2635E+01  0.2349E+02
  -1.343  0.2319E+01  0.2351E+02
  -1.333  0.1979E+01  0.2353E+02
  -1.323  0.1750E+01  0.2355E+02
  -1.313  0.1550E+01  0.2357E+02
  -1.303  0.1330E+01  0.2358E+02
  -1.293  0.1040E+01  0.2359E+02
  -1.283  0.7475E+00  0.2360E+02
  -1.273  0.4906E+00  0.2360E+02
  -1.263  0.2875E+00  0.2360E+02
  -1.253  0.1384E+00  0.2361E+02
  -1.243  0.4323E-01  0.2361E+02
  -1.233  0.1914E-02  0.2361E+02
  -1.223  0.0000E+00  0.2361E+02
  -1.213  0.0000E+00  0.2361E+02
  -1.203  0.0000E+00  0.2361E+02
  -1.193  0.0000E+00  0.2361E+02
  -1.183  0.0000E+00  0.2361E+02
  -1.173  0.0000E+00  0.2361E+02
  -1.163  0.0000E+00  0.2361E+02
  -1.153  0.0000E+00  0.2361E+02
  -1.143  0.0000E+00  0.2361E+02
  -1.133  0.0000E+00  0.2361E+02
  -1.123  0.0000E+00  0.2361E+02
  -1.113  0.0000E+00  0.2361E+02
  -1.103  0.0000E+00  0.2361E+02
  -1.093  0.0000E+00  0.2361E+02
  -1.083  0.0000E+00  0.2361E+02
  -1.073  0.0000E+00  0.2361E+02
  -1.063  0.0000E+00  0.2361E+02
  -1.053  0.0000E+00  0.2361E+02
  -1.043  0.0000E+00  0.2361E+02
  -1.033  0.0000E+00  0.2361E+02
  -1.023  0.0000E+00  0.2361E+02
  -1.013  0.0000E+00  0.2361E+02
  -1.003  0.0000E+00  0.2361E+02
  -0.993  0.0000E+00  0.2361E+02
  -0.983  0.0000E+00  0.2361E+02
  -0.973  0.0000E+00  0.2361E+02
  -0.963  0.0000E+00  0.2361E+02
  -0.953  0.0000E+00  0.2361E+02
  -0.943  0.0000E+00  0.2361E+02
  -0.933  0.0000E+00  0.2361E+02
  -0.923  0.0000E+00  0.2361E+02
  -0.913  0.0000E+00  0.2361E+02
  -0.903  0.0000E+00  0.2361E+02
  -0.893  0.0000E+00  0.2361E+02
  -0.883  0.0000E+00  0.2361E+02
  -0.873  0.0000E+00  0.2361E+02
  -0.863  0.0000E+00  0.2361E+02
  -0.853  0.0000E+00  0.2361E+02
  -0.843  0.0000E+00  0.2361E+02
  -0.833  0.0000E+00  0.2361E+02
  -0.823  0.0000E+00  0.2361E+02
  -0.813  0.0000E+00  0.2361E+02
  -0.803  0.0000E+00  0.2361E+02
  -0.793  0.0000E+00  0.2361E+02
  -0.783  0.0000E+00  0.2361E+02
  -0.773  0.0000E+00  0.2361E+02
  -0.763  0.0000E+00  0.2361E+02
  -0.753  0.0000E+00  0.2361E+02
  -0.743  0.0000E+00  0.2361E+02
  -0.733  0.0000E+00  0.2361E+02
  -0.723  0.0000E+00  0.2361E+02
  -0.713  0.0000E+00  0.2361E+02
  -0.703  0.0000E+00  0.2361E+02
  -0.693  0.0000E+00  0.2361E+02
  -0.683  0.0000E+00  0.2361E+02
  -0.673  0.0000E+00  0.2361E+02
  -0.663  0.0000E+00  0.2361E+02
  -0.653  0.0000E+00  0.2361E+02
  -0.643  0.0000E+00  0.2361E+02
  -0.633  0.0000E+00  0.2361E+02
  -0.623  0.0000E+00  0.2361E+02
  -0.613  0.0000E+00  0.2361E+02
  -0.603  0.0000E+00  0.2361E+02
  -0.593  0.0000E+00  0.2361E+02
  -0.583  0.0000E+00  0.2361E+02
  -0.573  0.0000E+00  0.2361E+02
  -0.563  0.0000E+00  0.2361E+02
  -0.553  0.0000E+00  0.2361E+02
  -0.543  0.0000E+00  0.2361E+02
  -0.533  0.0000E+00  0.2361E+02
  -0.523  0.0000E+00  0.2361E+02
  -0.513  0.0000E+00  0.2361E+02
  -0.503  0.0000E+00  0.2361E+02
  -0.493  0.0000E+00  0.2361E+02
  -0.483  0.0000E+00  0.2361E+02
  -0.473  0.0000E+00  0.2361E+02
  -0.463  0.0000E+00  0.2361E+02
  -0.453  0.0000E+00  0.2361E+02
  -0.443  0.0000E+00  0.2361E+02
  -0.433  0.0000E+00  0.2361E+02
  -0.423  0.0000E+00  0.2361E+02
  -0.413  0.0000E+00  0.2361E+02
  -0.403  0.0000E+00  0.2361E+02
  -0.393  0.0000E+00  0.2361E+02
  -0.383  0.0000E+00  0.2361E+02
  -0.373  0.0000E+00  0.2361E+02
  -0.363  0.0000E+00  0.2361E+02
  -0.353  0.0000E+00  0.2361E+02
  -0.343  0.0000E+00  0.2361E+02
  -0.333  0.0000E+00  0.2361E+02
  -0.323  0.0000E+00  0.2361E+02
  -0.313  0.0000E+00  0.2361E+02
  -0.303  0.0000E+00  0.2361E+02
  -0.293  0.0000E+00  0.2361E+02
  -0.283  0.0000E+00  0.2361E+02
  -0.273  0.0000E+00  0.2361E+02
  -0.263  0.0000E+00  0.2361E+02
  -0.253  0.0000E+00  0.2361E+02
  -0.243  0.0000E+00  0.2361E+02
  -0.233  0.0000E+00  0.2361E+02
  -0.223  0.0000E+00  0.2361E+02
  -0.213  0.0000E+00  0.2361E+02
  -0.203  0.0000E+00  0.2361E+02
  -0.193  0.0000E+00  0.2361E+02
  -0.183  0.0000E+00  0.2361E+02
  -0.173  0.0000E+00  0.2361E+02
  -0.163  0.0000E+00  0.2361E+02
  -0.153  0.0000E+00  0.2361E+02
  -0.143  0.0000E+00  0.2361E+02
  -0.133  0.0000E+00  0.2361E+02
  -0.123  0.0000E+00  0.2361E+02
  -0.113  0.0000E+00  0.2361E+02
  -0.103  0.0000E+00  0.2361E+02
  -0.093  0.0000E+00  0.2361E+02
  -0.083  0.0000E+00  0.2361E+02
  -0.073  0.0000E+00  0.2361E+02
  -0.063  0.0000E+00  0.2361E+02
  -0.053  0.0000E+00  0.2361E+02
  -0.043  0.0000E+00  0.2361E+02
  -0.033  0.0000E+00  0.2361E+02
  -0.023  0.0000E+00  0.2361E+02
  -0.013  0.0000E+00  0.2361E+02
  -0.003  0.0000E+00  0.2361E+02
   0.007  0.0000E+00  0.2361E+02
   0.017  0.0000E+00  0.2361E+02
   0.027  0.0000E+00  0.2361E+02
   0.037  0.0000E+00  0.2361E+02
   0.047  0.0000E+00  0.2361E+02
   0.057  0.0000E+00  0.2361E+02
   0.067  0.0000E+00  0.2361E+02
   0.077  0.0000E+00  0.2361E+02
   0.087  0.0000E+00  0.2361E+02
   0.097  0.0000E+00  0.2361E+02
   0.107  0.0000E+00  0.2361E+02
   0.117  0.0000E+00  0.2361E+02
   0.127  0.0000E+00  0.2361E+02
   0.137  0.0000E+00  0.2361E+02
   0.147  0.0000E+00  0.2361E+02
   0.157  0.0000E+00  0.2361E+02
